CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;TIPO_CREDITO;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
87.588.869/0001-87;Pessoa jurídica;Principal;CLUBE DO COMERCIO;RS;SANTA MARIA;433330210;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;02/11/2013;SIM;6351.64;PREVIDENCIARIO
87.482.873/0001-66;Pessoa jurídica;Principal;CLUBE COMERCIAL DE DOM PEDRITO;RS;SANTANA DO LIVRAMENTO;364219840;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;06/03/2009;SIM;759.54;PREVIDENCIARIO
87.482.873/0001-66;Pessoa jurídica;Principal;CLUBE COMERCIAL DE DOM PEDRITO;RS;SANTANA DO LIVRAMENTO;430369891;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;02/02/2018;SIM;3654.24;PREVIDENCIARIO
87.482.873/0001-66;Pessoa jurídica;Principal;CLUBE COMERCIAL DE DOM PEDRITO;RS;SANTANA DO LIVRAMENTO;158247604;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;16/02/2019;SIM;18415.33;PREVIDENCIARIO
88.875.034/0001-70;Pessoa jurídica;Principal;SOCIEDADE AQUATICA GIRUA;RS;SANTO ANGELO;163645566;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/10/2019;NAO;9514.64;PREVIDENCIARIO
87.580.361/0001-32;Pessoa jurídica;Principal;GREMIO DOS SUBTENENTES E SARGENTOS DA GUARNICAO DE SANT;RS;SANTA MARIA;150696728;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;02/11/2018;SIM;3950.10;PREVIDENCIARIO
90.892.969/0001-07;Pessoa jurídica;Principal;CLUBE DO COMERCIO DE SAO JERONIMO;RS;4ª REGIÃO;124391125;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;31/12/2015;SIM;16225.93;PREVIDENCIARIO
92.916.105/0001-03;Pessoa jurídica;Principal;ESPORTE CLUBE CRUZEIRO;RS;4ª REGIÃO;148807160;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;11/06/2018;NAO;29590.33;PREVIDENCIARIO
91.157.800/0001-76;Pessoa jurídica;Principal;CLUBE ESPORTIVO LAJEADENSE;RS;LAJEADO;164624538;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;09/11/2019;NAO;4740.18;PREVIDENCIARIO
90.741.075/0001-16;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA IJUI;RS;SANTO ANGELO;352213655;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;02/04/2003;SIM;24384.15;PREVIDENCIARIO
90.741.075/0001-16;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA IJUI;RS;SANTO ANGELO;364107162;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;20/02/2009;NAO;19624.26;PREVIDENCIARIO
88.092.176/0001-61;Pessoa jurídica;Principal;RIOGRANDENSE FUTEBOL CLUBE;RS;SANTA MARIA;37971042;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;02/05/1972;NAO;624.74;PREVIDENCIARIO
92.989.003/0001-18;Pessoa jurídica;Principal;CLUBE FARRAPOS;RS;4ª REGIÃO;136139132;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;358749.82;PREVIDENCIARIO
96.039.284/0001-07;Pessoa jurídica;Principal;CLUBE CAMPESTRE DE SANTANA DO LIVRAMENTO;RS;SANTANA DO LIVRAMENTO;414182308;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;06/04/2013;SIM;35718.20;PREVIDENCIARIO
95.626.081/0001-46;Pessoa jurídica;Principal;ESPORTE CLUBE INTERNACIONAL;RS;SANTA MARIA;557217504;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;02/07/2003;SIM;14995.64;PREVIDENCIARIO
95.439.154/0001-90;Pessoa jurídica;Principal;CORINTHIANS SPORT CLUB;RS;SANTA CRUZ DO SUL;319871347;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;11/05/1998;SIM;4021.20;PREVIDENCIARIO
95.618.583/0001-25;Pessoa jurídica;Principal;CLUBE ATIRADOR ESPORTIVO;RS;SANTA MARIA;356589579;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;05/05/2004;SIM;121802.73;PREVIDENCIARIO
92.969.617/0001-38;Pessoa jurídica;Principal;SAVA CLUBE;RS;4ª REGIÃO;300200242;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;20/08/1981;SIM;799.88;PREVIDENCIARIO
92.969.617/0001-38;Pessoa jurídica;Principal;SAVA CLUBE;RS;4ª REGIÃO;319830594;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;17/03/1995;SIM;1713.82;PREVIDENCIARIO
90.166.695/0001-79;Pessoa jurídica;Principal;TRES PASSOS ATLETICO CLUBE;RS;SANTO ANGELO;318631784;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/12/1993;SIM;23483.41;PREVIDENCIARIO
19.128.607/0001-80;Pessoa jurídica;Principal;ESPORTE CLUBE SAO GABRIEL;RS;SANTANA DO LIVRAMENTO;140495258;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;30/11/2019;NAO;3668.54;PREVIDENCIARIO
94.309.572/0001-09;Pessoa jurídica;Principal;CANOAS TENIS CLUBE;RS;4ª REGIÃO;367328542;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;33826.72;PREVIDENCIARIO
88.354.865/0001-05;Pessoa jurídica;Principal;GREMIO DOS SUBTENENTES E SARGENTOS DA GUARNICAO DE BAGE;RS;BAGE;363396110;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;09/01/2009;SIM;9953.05;PREVIDENCIARIO
90.615.600/0001-57;Pessoa jurídica;Principal;IRAJA ATLETICO CLUBE;RS;SANTANA DO LIVRAMENTO;366415875;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;14/07/2012;SIM;7050.50;PREVIDENCIARIO
92.894.500/0001-32;Pessoa jurídica;Principal;SPORT CLUB INTERNACIONAL;RS;4ª REGIÃO;327786418;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;09/09/1999;NAO;2023902.23;PREVIDENCIARIO
91.699.884/0001-70;Pessoa jurídica;Principal;GREMIO ATIRADORES NOVO HAMBURGO;RS;NOVO HAMBURGO;321614810;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;07/07/1998;SIM;13166.49;PREVIDENCIARIO
89.691.679/0001-16;Pessoa jurídica;Principal;ESPORTE CLUBE GUARANI;RS;SANTA CRUZ DO SUL;165991259;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;21/12/2019;NAO;4803.08;PREVIDENCIARIO
93.317.733/0001-35;Pessoa jurídica;Principal;SAO DOMINGOS TORRES GOLF CLUBE;RS;4ª REGIÃO;126664366;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;07/05/2016;SIM;20858.90;PREVIDENCIARIO
95.627.642/0001-21;Pessoa jurídica;Principal;CLUBE DE ATIRADORES SANTAMARIENSE;RS;SANTA MARIA;404546188;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;20/11/2012;SIM;42090.26;PREVIDENCIARIO
97.763.155/0001-11;Pessoa jurídica;Principal;CLUBE COMERCIAL DE TAQUARA;RS;NOVO HAMBURGO;443761728;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;28/03/2014;NAO;3111.02;PREVIDENCIARIO
87.042.453/0001-69;Pessoa jurídica;Principal;ASSOC DOS SERVIDORES DO DMAE DA PREFEITURA DE PALEGRE;RS;4ª REGIÃO;365879029;Em negociação;INDICADO INCLUSAO CONS. PARC. LEI 11941;OUTROS;24/12/2011;SIM;11607.29;PREVIDENCIARIO
92.242.387/0001-00;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA 15 DE JULHO;RS;PELOTAS;120634333;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;14/11/2015;SIM;31146.98;PREVIDENCIARIO
92.242.387/0001-00;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA 15 DE JULHO;RS;PELOTAS;369004485;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/07/2014;SIM;8226.78;PREVIDENCIARIO
92.946.169/0001-57;Pessoa jurídica;Principal;SOCIEDADE AMIGOS DE TRAMANDAI;RS;4ª REGIÃO;319817318;Benefício Fiscal;OPCAO REFIS/EXIGIBILIDADE SUSPENSA;OUTROS;01/08/1995;NAO;5424.30;PREVIDENCIARIO
96.489.356/0001-00;Pessoa jurídica;Principal;CLUBE COMERCIAL DE SAO BORJA;RS;SANTA MARIA;142580759;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/02/2018;SIM;16651.10;PREVIDENCIARIO
96.489.356/0001-00;Pessoa jurídica;Principal;CLUBE COMERCIAL DE SAO BORJA;RS;SANTA MARIA;434392596;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;15/11/2013;NAO;23831.18;PREVIDENCIARIO
96.041.827/0001-12;Pessoa jurídica;Principal;LIVRAMENTO TENIS CLUBE;RS;SANTANA DO LIVRAMENTO;398479640;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;15/10/2011;SIM;25471.57;PREVIDENCIARIO
96.041.827/0001-12;Pessoa jurídica;Principal;LIVRAMENTO TENIS CLUBE;RS;SANTANA DO LIVRAMENTO;136146864;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;01/02/2018;SIM;23560.07;PREVIDENCIARIO
88.661.939/0001-48;Pessoa jurídica;Principal;ESPORTE CLUBE JUVENTUDE;RS;CAXIAS DO SUL;358761115;Benefício Fiscal;PARCWEB ? Outros parcelamentos;OUTROS;18/04/2006;SIM;338531.61;PREVIDENCIARIO
88.640.685/0001-81;Pessoa jurídica;Principal;SOCIEDADE ESPORTIVA E RECREATIVA CAXIAS DO SUL;RS;CAXIAS DO SUL;355330261;Benefício Fiscal;PARCWEB ? Outros parcelamentos;CONTRIBUICAO NAO REPASSADA;06/08/2003;SIM;85282.92;PREVIDENCIARIO
88.355.250/0001-95;Pessoa jurídica;Principal;ASSOCIACAO CRUZEIRO JAGUARENSE;RS;PELOTAS;399125540;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;03/12/2011;SIM;16468.25;PREVIDENCIARIO
90.481.136/0001-53;Pessoa jurídica;Principal;CLUBE ATLETICO CENTRAL;RS;CAXIAS DO SUL;601946189;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;18/07/2005;SIM;16993.35;PREVIDENCIARIO
96.745.823/0001-15;Pessoa jurídica;Principal;SOCIEDADE ORPHEU;RS;NOVO HAMBURGO;146554639;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;05/03/2018;NAO;3188.49;PREVIDENCIARIO
90.618.562/0001-96;Pessoa jurídica;Principal;ROSELANDIA PARQUE CLUBE;RS;PASSO FUNDO;163648816;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/10/2019;NAO;22744.37;PREVIDENCIARIO
91.681.387/0001-44;Pessoa jurídica;Principal;SOCIEDADE ALIANCA;RS;NOVO HAMBURGO;449100430;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;16/05/2014;SIM;8414.27;PREVIDENCIARIO
90.615.881/0001-48;Pessoa jurídica;Principal;GREMIO F B SANTANENSE;RS;SANTANA DO LIVRAMENTO;314178384;Em cobrança;RETORNO A PROCURADORIA - CANCELAMENTO/RESCISAO - FASE 512;OUTROS;30/04/1992;NAO;24210.06;PREVIDENCIARIO
89.781.215/0001-09;Pessoa jurídica;Principal;SOCIEDADE RIO BRANCO;RS;LAJEADO;400200597;Garantia;PENHORA REGULAR E SUFICIENTE;OUTROS;18/02/2012;SIM;4687.10;PREVIDENCIARIO
89.781.215/0001-09;Pessoa jurídica;Principal;SOCIEDADE RIO BRANCO;RS;LAJEADO;141123940;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/02/2018;SIM;1023.73;PREVIDENCIARIO
89.781.215/0001-09;Pessoa jurídica;Principal;SOCIEDADE RIO BRANCO;RS;LAJEADO;166490520;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;28/12/2019;NAO;2509.01;PREVIDENCIARIO
89.398.184/0001-01;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA UNIAO ESPERANCA E C UNIAO;RS;4ª REGIÃO;163646295;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/10/2019;NAO;3610.44;PREVIDENCIARIO
92.098.771/0001-81;Pessoa jurídica;Principal;CANTEGRIL CLUBE;RS;4ª REGIÃO;152244905;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;06/10/2018;NAO;80718.54;PREVIDENCIARIO
92.098.771/0001-81;Pessoa jurídica;Principal;CANTEGRIL CLUBE;RS;4ª REGIÃO;426848365;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;25/08/2013;SIM;22619.44;PREVIDENCIARIO
87.851.762/0001-80;Pessoa jurídica;Principal;CANELA TENIS CLUBE;RS;CAXIAS DO SUL;401674207;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;16/12/2012;SIM;20639.84;PREVIDENCIARIO
87.540.605/0001-53;Pessoa jurídica;Principal;CLUBE JUVENTUDE DE ALEGRETE;RS;URUGUAIANA;364219912;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;06/03/2009;SIM;75376.52;PREVIDENCIARIO
88.185.228/0001-44;Pessoa jurídica;Principal;GREMIO ESPORTIVO SAPUCAIENSE;RS;4ª REGIÃO;369760506;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;23/09/2011;SIM;15343.21;PREVIDENCIARIO
91.374.900/0001-54;Pessoa jurídica;Principal;GREMIO GAUCHO;RS;4ª REGIÃO;136421040;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;5701.37;PREVIDENCIARIO
91.374.900/0001-54;Pessoa jurídica;Principal;GREMIO GAUCHO;RS;SANTA CRUZ DO SUL;367651068;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;26/04/2010;SIM;20168.10;PREVIDENCIARIO
90.222.407/0001-56;Pessoa jurídica;Principal;GREMIO ESPORTIVO BRASIL;RS;PELOTAS;126259887;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;02/04/2016;SIM;149132.80;PREVIDENCIARIO
90.222.407/0001-56;Pessoa jurídica;Principal;GREMIO ESPORTIVO BRASIL;RS;PELOTAS;368514820;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;17/07/2010;SIM;55537.55;PREVIDENCIARIO
89.270.649/0001-36;Pessoa jurídica;Principal;TERESOPOLIS TENIS CLUBE;RS;4ª REGIÃO;137804008;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;26/01/2019;NAO;273649.97;PREVIDENCIARIO
89.270.649/0001-36;Pessoa jurídica;Principal;TERESOPOLIS TENIS CLUBE;RS;4ª REGIÃO;142575879;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;26/01/2019;NAO;16445.88;PREVIDENCIARIO
92.968.437/0001-31;Pessoa jurídica;Principal;ASSTBM;RS;4ª REGIÃO;322735998;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;17/10/1996;SIM;11659.82;PREVIDENCIARIO
92.968.437/0001-31;Pessoa jurídica;Principal;ASSTBM;RS;4ª REGIÃO;322736080;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;17/10/1996;SIM;7432.03;PREVIDENCIARIO
92.968.437/0001-31;Pessoa jurídica;Principal;ASSTBM;RS;4ª REGIÃO;322736129;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;17/10/1996;SIM;16835.40;PREVIDENCIARIO
87.407.896/0001-06;Pessoa jurídica;Principal;BAGE TENIS CLUBE;RS;BAGE;121142264;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/07/2015;SIM;33369.11;PREVIDENCIARIO
87.407.896/0001-06;Pessoa jurídica;Principal;BAGE TENIS CLUBE;RS;BAGE;457164298;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;25/07/2014;SIM;17266.37;PREVIDENCIARIO
92.989.003/0001-18;Pessoa jurídica;Principal;CLUBE FARRAPOS;RS;4ª REGIÃO;369225341;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/09/2010;SIM;331752.34;PREVIDENCIARIO
88.092.176/0001-61;Pessoa jurídica;Principal;RIOGRANDENSE FUTEBOL CLUBE;RS;SANTA MARIA;37971204;Em cobrança;SUSPENSAO DA ACAO ART.40 LEI 6830/80;OUTROS;20/11/1978;SIM;124.16;PREVIDENCIARIO
90.741.075/0001-16;Pessoa jurídica;Principal;SOCIEDADE RECREATIVA IJUI;RS;SANTO ANGELO;146728157;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;19/01/2019;NAO;9435.22;PREVIDENCIARIO
88.051.354/0001-06;Pessoa jurídica;Principal;PALADINO TENIS CLUBE;RS;4ª REGIÃO;129005363;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;30/07/2016;NAO;86453.77;PREVIDENCIARIO
91.157.800/0001-76;Pessoa jurídica;Principal;CLUBE ESPORTIVO LAJEADENSE;RS;LAJEADO;154170151;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/11/2018;SIM;1906.40;PREVIDENCIARIO
90.892.969/0001-07;Pessoa jurídica;Principal;CLUBE DO COMERCIO DE SAO JERONIMO;RS;4ª REGIÃO;366116606;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;16/07/2016;SIM;3841.76;PREVIDENCIARIO
92.242.726/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE PELOTAS;RS;PELOTAS;121962180;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;29/08/2015;SIM;15776.72;PREVIDENCIARIO
92.242.726/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE PELOTAS;RS;PELOTAS;163651914;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;12/10/2019;SIM;128273.47;PREVIDENCIARIO
92.242.726/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE PELOTAS;RS;PELOTAS;325220450;Em cobrança;CITACAO DO DEVEDOR;OUTROS;12/03/1998;SIM;294460.12;PREVIDENCIARIO
92.242.726/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE PELOTAS;RS;PELOTAS;325870101;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;21/05/1998;SIM;9744.00;PREVIDENCIARIO
92.242.726/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE PELOTAS;RS;PELOTAS;445967129;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;25/04/2014;SIM;25554.98;PREVIDENCIARIO
87.415.816/0001-64;Pessoa jurídica;Principal;CLUBE CAIXEIRAL;RS;BAGE;132798891;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/12/2016;SIM;6818.03;PREVIDENCIARIO
87.415.816/0001-64;Pessoa jurídica;Principal;CLUBE CAIXEIRAL;RS;BAGE;360116175;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;13/02/2007;SIM;43192.55;PREVIDENCIARIO
87.415.816/0001-64;Pessoa jurídica;Principal;CLUBE CAIXEIRAL;RS;BAGE;363392254;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;09/01/2009;SIM;27313.36;PREVIDENCIARIO
87.415.816/0001-64;Pessoa jurídica;Principal;CLUBE CAIXEIRAL;RS;BAGE;363393269;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;09/01/2009;SIM;31865.32;PREVIDENCIARIO
87.415.816/0001-64;Pessoa jurídica;Principal;CLUBE CAIXEIRAL;RS;BAGE;404563732;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;20/11/2012;SIM;3787.20;PREVIDENCIARIO
87.482.873/0001-66;Pessoa jurídica;Principal;CLUBE COMERCIAL DE DOM PEDRITO;RS;SANTANA DO LIVRAMENTO;126578990;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;29/04/2016;SIM;20354.09;PREVIDENCIARIO
89.128.755/0001-80;Pessoa jurídica;Principal;CLUBE CRUZALTENSE;RS;SANTO ANGELO;146020901;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;10/03/2018;NAO;3062.58;PREVIDENCIARIO
89.128.755/0001-80;Pessoa jurídica;Principal;CLUBE CRUZALTENSE;RS;SANTO ANGELO;393884317;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/04/2015;SIM;3768.14;PREVIDENCIARIO
87.588.869/0001-87;Pessoa jurídica;Principal;CLUBE DO COMERCIO;RS;SANTA MARIA;131421670;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;29/03/2017;NAO;865.27;PREVIDENCIARIO
91.557.066/0001-32;Pessoa jurídica;Principal;VALVERDE PRAIA CLUBE;RS;PELOTAS;418748950;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/05/2013;NAO;6428.97;PREVIDENCIARIO
08.788.888/0001-80;Pessoa jurídica;Principal;ASSOCIACAO TRONICX TEXAS HOLDEM CLUB;RS;4ª REGIÃO;466679521;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;11/07/2015;NAO;9152.45;PREVIDENCIARIO
91.693.291/0001-04;Pessoa jurídica;Principal;SOCIEDADE GINASTICA NOVO HAMBURGO;RS;NOVO HAMBURGO;369495098;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;02/10/2010;SIM;174768.86;PREVIDENCIARIO
91.693.291/0001-04;Pessoa jurídica;Principal;SOCIEDADE GINASTICA NOVO HAMBURGO;RS;NOVO HAMBURGO;374583900;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;25/02/2016;SIM;412436.26;PREVIDENCIARIO
90.789.538/0001-10;Pessoa jurídica;Principal;CLUB DE REGATAS RIO GRANDE;RS;PELOTAS;401265129;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;21/04/2012;SIM;4897.52;PREVIDENCIARIO
96.039.284/0001-07;Pessoa jurídica;Principal;CLUBE CAMPESTRE DE SANTANA DO LIVRAMENTO;RS;SANTANA DO LIVRAMENTO;394844190;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;05/03/2011;SIM;23840.96;PREVIDENCIARIO
95.626.081/0001-46;Pessoa jurídica;Principal;ESPORTE CLUBE INTERNACIONAL;RS;SANTA MARIA;163657769;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/10/2019;NAO;48650.36;PREVIDENCIARIO
21.014.017/0001-78;Pessoa jurídica;Principal;SANTA MARIA GOLFE CLUBE;RS;SANTA MARIA;148247016;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;26/01/2019;NAO;10559.84;PREVIDENCIARIO
92.326.537/0001-64;Pessoa jurídica;Principal;CLUBE ATLANTICO DE PESCA E CACA;RS;4ª REGIÃO;163652066;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;12/10/2019;NAO;14159.50;PREVIDENCIARIO
87.637.401/0001-35;Pessoa jurídica;Principal;SOCIEDADE CULTURAL DOS VIAJANTES DE ERECHIM;RS;PASSO FUNDO;127877070;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;21/01/2017;SIM;53274.35;PREVIDENCIARIO
90.892.985/0001-08;Pessoa jurídica;Principal;BUTIA TENIS CLUBE;RS;4ª REGIÃO;393904415;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;31/08/2019;NAO;16133.27;PREVIDENCIARIO
92.969.617/0001-38;Pessoa jurídica;Principal;SAVA CLUBE;RS;4ª REGIÃO;352815639;Benefício Fiscal;Inclusao em Parcelamento Especial Lei 11.941;OUTROS;14/04/2005;SIM;14899.87;PREVIDENCIARIO
94.309.572/0001-09;Pessoa jurídica;Principal;CANOAS TENIS CLUBE;RS;4ª REGIÃO;312935110;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;08/12/1990;SIM;15343.89;PREVIDENCIARIO
93.011.211/0001-00;Pessoa jurídica;Principal;IATE CLUBE GUAIBA;RS;4ª REGIÃO;136139299;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;01/02/2018;NAO;48270.56;PREVIDENCIARIO
96.754.882/0001-50;Pessoa jurídica;Principal;SOCIEDADE GINASTICA SAO LEOPOLDO;RS;NOVO HAMBURGO;126263787;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;02/04/2016;NAO;2883.49;PREVIDENCIARIO
96.754.882/0001-50;Pessoa jurídica;Principal;SOCIEDADE GINASTICA SAO LEOPOLDO;RS;NOVO HAMBURGO;143624407;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;27/07/2019;SIM;6899.69;PREVIDENCIARIO
96.754.882/0001-50;Pessoa jurídica;Principal;SOCIEDADE GINASTICA SAO LEOPOLDO;RS;NOVO HAMBURGO;160588154;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;17/08/2019;NAO;32205.21;PREVIDENCIARIO
04.926.650/0001-13;Pessoa jurídica;Principal;CAXIAS GOLF CLUB SC;RS;CAXIAS DO SUL;163573808;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/10/2019;NAO;16075.05;PREVIDENCIARIO
11.630.912/0001-63;Pessoa jurídica;Principal;NOVO HAMBURGO RUGBY CLUBE;RS;NOVO HAMBURGO;490125727;Em cobrança;CREDITO EM COBRANCA AMIGAVEL COM VALOR ATE 10000 REAIS;OUTROS;18/05/2016;NAO;3972.49;PREVIDENCIARIO
87.417.051/0001-00;Pessoa jurídica;Principal;CLUBE RECREATIVO BRASILEIRO;RS;BAGE;354869973;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;06/02/2006;SIM;95898.71;PREVIDENCIARIO
