CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;RECEITA_PRINCIPAL;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900471259;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;06/09/2019;NAO;5967.41;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9050400066608;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;11/03/2004;NAO;4143.05;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9021901967205;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;27/08/2019;NAO;27094.82;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900471410;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;06/09/2019;NAO;5967.41;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900471763;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;06/09/2019;NAO;6309.98;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9050600241179;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;17/05/2006;NAO;106094.56;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051800596602;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;14/11/2018;NAO;10654.51;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9050400257381;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;07/06/2004;NAO;3618.79;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051800591988;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;14/11/2018;NAO;108479.84;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900158518;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;24/04/2019;NAO;22763.20;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051500689036;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;05/08/2015;SIM;97044.21;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900007498;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;11/01/2019;NAO;166663.10;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9050400275100;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;24/06/2004;NAO;4422.22;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9071901189837;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;27/08/2019;NAO;18198.93;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900007307;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;11/01/2019;NAO;153560.61;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051900158607;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;24/04/2019;NAO;13178.69;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051600014707;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;07/01/2016;NAO;23742.12;NAO_PREVIDENCIARIO
81.907.446/0001-04;Pessoa jurídica;PRINCIPAL;PARANA CLUBE;PR;PARANA;9051500866507;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;06/11/2015;SIM;122327.38;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9071600123039;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;12/04/2016;SIM;60432.16;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061300579048;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;17/10/2013;SIM;7407.27;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061000989984;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;DIV.ATIVA-COM.COORD.CR.CAV.NAC;21/10/2010;NAO;140320.60;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9060602971465;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;DIV.ATIVA-COM.COORD.CR.CAV.NAC;13/09/2006;SIM;54486.22;NAO_PREVIDENCIARIO
78.187.804/0001-39;Pessoa jurídica;PRINCIPAL;TERMAS NOVA LONDRINA;PR;MARINGA;9061500879142;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;2094.84;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9060900478570;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;DIV.ATIVA-COM.COORD.CR.CAV.NAC;10/08/2009;SIM;8528.53;NAO_PREVIDENCIARIO
05.848.645/0001-00;Pessoa jurídica;PRINCIPAL;MEU CLUBINHO RECREACAO LTDA;PR;PARANA;9051000300318;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;23/08/2010;NAO;3821.30;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061400182948;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;12/02/2014;SIM;4214.12;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061400183081;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;12/02/2014;SIM;6933.55;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061600374808;Em cobrança;ATIVA AJUIZADA;R D Ativa - Multa Isolada;12/04/2016;SIM;5217.04;NAO_PREVIDENCIARIO
05.848.645/0001-00;Pessoa jurídica;PRINCIPAL;MEU CLUBINHO RECREACAO LTDA;PR;PARANA;9051000204866;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;12/07/2010;NAO;3835.45;NAO_PREVIDENCIARIO
77.930.717/0001-67;Pessoa jurídica;PRINCIPAL;ASSOC DOS SERVIDORES PUBL CIVIS DO MUN DE CIANORTE;PR;MARINGA;9071900876113;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;20/05/2019;NAO;3395.98;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9050100330407;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;15/08/2001;SIM;12377.74;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021601518090;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;18/11/2016;SIM;191360.19;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021900200288;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;06/02/2019;NAO;1790.96;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021200201346;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;10/08/2012;SIM;449442.40;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021300133512;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;04/10/2013;SIM;55801.60;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021600104402;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;12/04/2016;SIM;762492.60;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9050100305550;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;02/08/2001;SIM;10423.35;NAO_PREVIDENCIARIO
77.133.114/0001-34;Pessoa jurídica;PRINCIPAL;CLUBE DOS PREVIDENCIARIOS DE PONTA GROSSA;PR;PONTA GROSSA;9061902737865;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - COFINS;20/05/2019;NAO;2012.70;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021300013967;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;19/02/2013;SIM;33237.28;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061400178401;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;05/02/2014;SIM;38795.90;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061600374999;Em cobrança;ATIVA AJUIZADA;Rec. dív. ativa - Ret. contrib. pagam. PJ a PJ de dir. priv.;12/04/2016;SIM;105928.38;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9050500157605;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;05/04/2005;NAO;4133.98;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021500124070;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;04/09/2015;SIM;93076.84;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021101105306;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;29/12/2011;SIM;170177.58;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021200093438;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;18/05/2012;SIM;51464.89;NAO_PREVIDENCIARIO
08.996.711/0001-70;Pessoa jurídica;PRINCIPAL;AAEAS ASSOCIACAO DE AMIGOS DO ESPORTE DE ALVORADA DO SUL;PR;LONDRINA;9061800419988;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1590.05;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021600105204;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;12/04/2016;SIM;203977.08;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021600043934;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;26/02/2016;SIM;25528.38;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061300265701;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;03/06/2013;SIM;599484.92;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021500071367;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - IRRF;29/05/2015;NAO;5605.09;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9021200093780;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;18/05/2012;SIM;68318.74;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061400183162;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;12/02/2014;SIM;29030.40;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061501225073;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Outras multas;13/07/2015;SIM;172782.96;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9071600911223;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;18/11/2016;SIM;20525.20;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9059900645805;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;19/07/1999;SIM;6112.72;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061600374727;Em cobrança;ATIVA AJUIZADA;R D Ativa - Multa Isolada;12/04/2016;SIM;3463.50;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9059600618683;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;24/10/1996;SIM;10677.06;NAO_PREVIDENCIARIO
05.848.645/0001-00;Pessoa jurídica;PRINCIPAL;MEU CLUBINHO RECREACAO LTDA;PR;PARANA;9050800234427;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;08/10/2008;NAO;2973.21;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9051000546317;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - Multa - CLT;13/10/2010;NAO;1530.66;NAO_PREVIDENCIARIO
80.289.697/0001-00;Pessoa jurídica;PRINCIPAL;THERMAS DE MARINGA;PR;MARINGA;9059600592439;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;22/10/1996;SIM;62320.89;NAO_PREVIDENCIARIO
76.636.638/0001-85;Pessoa jurídica;PRINCIPAL;JOCKEY CLUB DO PARANA;PR;PARANA;9061200579798;Em cobrança;ATIVA AJUIZADA;Rec. dív. ativa - Ret. contrib. pagam. PJ a PJ de dir. priv.;10/08/2012;SIM;33954.39;NAO_PREVIDENCIARIO
80.764.798/0001-87;Pessoa jurídica;PRINCIPAL;CENTRO DE TRADICOES GAUCHAS FAZENDA RIO GRANDE;PR;PARANA;9060801473104;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;10/12/2008;NAO;447.09;NAO_PREVIDENCIARIO
75.425.124/0001-18;Pessoa jurídica;PRINCIPAL;ADERE FOZ  ASSOCIACAO DESPORTIVA E RECREATIVA FOZ FUTEBOL;PR;FOZ DO IGUACU;9050200134081;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;31/05/2002;SIM;14314.15;NAO_PREVIDENCIARIO
75.425.124/0001-18;Pessoa jurídica;PRINCIPAL;ADERE FOZ  ASSOCIACAO DESPORTIVA E RECREATIVA FOZ FUTEBOL;PR;FOZ DO IGUACU;9050200303703;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;30/10/2002;NAO;1375.45;NAO_PREVIDENCIARIO
75.425.124/0001-18;Pessoa jurídica;PRINCIPAL;ADERE FOZ  ASSOCIACAO DESPORTIVA E RECREATIVA FOZ FUTEBOL;PR;FOZ DO IGUACU;9050200297975;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;29/10/2002;NAO;5247.80;NAO_PREVIDENCIARIO
75.425.124/0001-18;Pessoa jurídica;PRINCIPAL;ADERE FOZ  ASSOCIACAO DESPORTIVA E RECREATIVA FOZ FUTEBOL;PR;FOZ DO IGUACU;9050200303533;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;30/10/2002;SIM;13867.29;NAO_PREVIDENCIARIO
76.535.277/0001-80;Pessoa jurídica;PRINCIPAL;ESPORTE CLUBE OLIMPICO;PR;PARANA;9061903774330;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;22/08/2019;NAO;2544.71;NAO_PREVIDENCIARIO
77.638.393/0001-98;Pessoa jurídica;PRINCIPAL;SOCIEDADE BENEFICIENTE UNIAO ROCA GRANDE;PR;PARANA;9061500627097;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;4109.73;NAO_PREVIDENCIARIO
75.425.124/0001-18;Pessoa jurídica;PRINCIPAL;ADERE FOZ  ASSOCIACAO DESPORTIVA E RECREATIVA FOZ FUTEBOL;PR;FOZ DO IGUACU;9050200298009;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;29/10/2002;NAO;1375.45;NAO_PREVIDENCIARIO
77.638.393/0001-98;Pessoa jurídica;PRINCIPAL;SOCIEDADE BENEFICIENTE UNIAO ROCA GRANDE;PR;PARANA;9061801902178;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;2001.34;NAO_PREVIDENCIARIO
81.756.421/0001-49;Pessoa jurídica;PRINCIPAL;CENTRO DE TRADICOES GAUCHAS HERDEIROS DA TRADICAO;PR;LONDRINA;9061904228380;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;07/10/2019;NAO;1147.25;NAO_PREVIDENCIARIO
76.333.111/0001-81;Pessoa jurídica;PRINCIPAL;OESTE PARANA CLUBE;PR;FOZ DO IGUACU;9061200712110;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - Outras multas;21/09/2012;NAO;7077.86;NAO_PREVIDENCIARIO
03.674.061/0001-22;Pessoa jurídica;PRINCIPAL;CRUZEIRO ESPORTE CLUBE CEC.;PR;PONTA GROSSA;9061500029270;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;23/01/2015;NAO;1362.13;NAO_PREVIDENCIARIO
76.714.344/0001-24;Pessoa jurídica;PRINCIPAL;SOCIEDADE BEN PROTETORA DOS OPERARIOS;PR;PARANA;9051000374605;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;10/09/2010;NAO;2582.43;NAO_PREVIDENCIARIO
76.714.344/0001-24;Pessoa jurídica;PRINCIPAL;SOCIEDADE BEN PROTETORA DOS OPERARIOS;PR;PARANA;9051800646553;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;13/12/2018;NAO;1729.00;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9060300755280;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - SPU;14/03/2003;SIM;169251.61;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9061000689085;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - SPU;17/06/2010;NAO;332862.47;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9061000279693;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - SPU;04/03/2010;NAO;302609.31;NAO_PREVIDENCIARIO
76.714.344/0001-24;Pessoa jurídica;PRINCIPAL;SOCIEDADE BEN PROTETORA DOS OPERARIOS;PR;PARANA;9051000410687;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;17/09/2010;NAO;6596.88;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9070900009721;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;02/02/2009;SIM;1083031.03;NAO_PREVIDENCIARIO
76.714.344/0001-24;Pessoa jurídica;PRINCIPAL;SOCIEDADE BEN PROTETORA DOS OPERARIOS;PR;PARANA;9050800220396;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;08/10/2008;NAO;4089.58;NAO_PREVIDENCIARIO
12.220.915/0001-91;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ESPORTIVA E RECREATIVA NOSSA SENHORA ROSA MISTICA;PR;FOZ DO IGUACU;9061500775606;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;2462.79;NAO_PREVIDENCIARIO
76.070.523/0001-76;Pessoa jurídica;PRINCIPAL;FEDERACAO PARANAENSE DE HANDEBOL;PR;PARANA;9059900082487;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;24/02/1999;SIM;6194.73;NAO_PREVIDENCIARIO
76.070.523/0001-76;Pessoa jurídica;PRINCIPAL;FEDERACAO PARANAENSE DE HANDEBOL;PR;PARANA;9079800028205;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;07/05/1998;SIM;380343.84;NAO_PREVIDENCIARIO
04.845.279/0001-65;Pessoa jurídica;PRINCIPAL;LONDRINA BASQUETE CLUBE;PR;LONDRINA;9061905848200;Em cobrança;ATIVA A SER COBRADA;R D Ativa - Multa Isolada;16/12/2019;NAO;1422.56;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9020700138149;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;31/07/2007;SIM;83385.61;NAO_PREVIDENCIARIO
76.594.175/0001-36;Pessoa jurídica;PRINCIPAL;ASSOCIACAO BANESTADO;PR;PARANA;9060900471991;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;03/08/2009;SIM;4490118.39;NAO_PREVIDENCIARIO
09.503.242/0001-72;Pessoa jurídica;PRINCIPAL;SPORT CLUBE SAO JOSE LTDA;PR;PARANA;9061801800685;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;5185.95;NAO_PREVIDENCIARIO
09.503.242/0001-72;Pessoa jurídica;PRINCIPAL;SPORT CLUBE SAO JOSE LTDA;PR;PARANA;9061500560677;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;4403.70;NAO_PREVIDENCIARIO
76.714.344/0001-24;Pessoa jurídica;PRINCIPAL;SOCIEDADE BEN PROTETORA DOS OPERARIOS;PR;PARANA;9050800220477;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;08/10/2008;NAO;2720.02;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9050100114968;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;19/04/2001;SIM;12364.20;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9050000017570;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;09/06/2000;SIM;5886.60;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9050100403056;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;05/09/2001;SIM;7113.08;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9059900532601;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;21/06/1999;SIM;3662.17;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9050100128322;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;25/04/2001;SIM;5083.86;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9059900533160;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;21/06/1999;SIM;668.02;NAO_PREVIDENCIARIO
33.672.205/0035-11;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;PR;PARANA;9050200017522;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;21/02/2002;SIM;3365.95;NAO_PREVIDENCIARIO
